method,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_balanced_accuracy,val_macro_f1,mean_gradient_norm,learning_rate,epoch_seconds,checkpoint_saved
lsuv,1,0.7812015923807529,0.48185742044004626,0.7707855992377668,0.8557542394086963,0.7154343416001114,0.45691102795897276,inf,0.001,31.160695099970326,True
lsuv,2,0.49581539030745164,0.45843758600025647,0.853783633847607,0.8815852790021751,0.736189004678495,0.4933863005519077,inf,0.001,29.84899420000147,True
lsuv,3,0.46736509586343983,0.36625049027286405,0.8730106353799101,0.8792562508421072,0.7316046937335229,0.5095343614147804,1.4134775937106538,0.001,28.55532400001539,True
lsuv,4,0.43215141677295615,0.37390385555091626,0.8804246727615073,0.8835100956633881,0.7371061468267351,0.4948076081100366,1.357539404419404,0.001,28.83658350002952,False
lsuv,5,0.40004454173861265,0.3666687433817452,0.886122860601661,0.8921717706388467,0.738728607100346,0.5096123831558189,1.2941723237057778,0.001,28.07513700000709,False
lsuv,6,0.4004961020067853,0.3406433655495497,0.8896638626000483,0.8870325101534079,0.7420456693706915,0.49887708705028233,1.3381072587730511,0.001,26.584611400030553,True
lsuv,7,0.38173982474115803,0.33846878659871354,0.8929903834057551,0.8968683232922064,0.7470617188818057,0.5085253032731162,inf,0.001,22.13689369999338,True
lsuv,8,0.37918082077603005,0.3216428106054017,0.8955992171436468,0.8978307316228129,0.7465293578676718,0.5090202794492628,1.3052884944506336,0.001,19.44560909998836,True
lsuv,9,0.35448131846074077,0.30933317202423827,0.89784508270931,0.9040671376051431,0.7508320509667895,0.5256360489215361,1.219323055339262,0.001,26.306010100001004,True
lsuv,10,0.33453955026683063,0.33703676540268823,0.9020089050941346,0.9147498700748754,0.7786831439641874,0.5855185483614563,1.207325670349447,0.001,21.224000399990473,False
lsuv,11,0.33940555011994195,0.2659211645027126,0.9051518794945668,0.9144900198256116,0.7801281971688213,0.5860348427516547,1.4274375036295959,0.001,23.867999300011434,True
lsuv,12,0.3364133259996775,0.272217576733508,0.9075235465290138,0.9151155852405058,0.7811580748196597,0.573412039959391,inf,0.001,21.425525599974208,False
lsuv,13,0.3195132936656665,0.24986121662736496,0.9084268423212639,0.9160683694878062,0.7819870857530603,0.5808861046986002,1.6170601245597445,0.001,25.330840099952184,True
lsuv,14,0.28040212827361083,0.26172285042738286,0.9102932411614156,0.9150385925740573,0.779762981416615,0.580982820276356,1.4927067868254356,0.001,27.24892769998405,False
lsuv,15,0.26813341162387067,0.24030692427802622,0.9119369095322454,0.9190037148961562,0.7830622573802749,0.589506743242279,1.7038921458560203,0.001,25.53627639997285,True
lsuv,16,0.2649965708449584,0.24171914512896847,0.9129515705591565,0.917059650068331,0.7815160872404477,0.5883726710333937,1.6433673183814885,0.001,26.436777299968526,False
lsuv,17,0.26314679070793084,0.20989140302004206,0.9155232825521612,0.9201874771428021,0.7874116036655163,0.5959968307208746,inf,0.001,26.946615600027144,True
lsuv,18,0.25805607023130517,0.21399492063923978,0.9180186887362315,0.9289742652012396,0.7859320440306687,0.6004559557858785,1.766264330391391,0.001,26.771936199977063,False
lsuv,19,0.2267165940291243,0.20121433636262126,0.9210214254337573,0.931255172944777,0.788879210700419,0.6093063302379002,1.4989065810849396,0.001,23.947707499959506,True
lsuv,20,0.23389549598141654,0.17599586750298468,0.9221082676312821,0.9278771197043482,0.9519928905722036,0.6835322157835835,1.647723231543217,0.001,27.713111700024456,True
lsuv,21,0.20448066920075167,0.17762044398036106,0.9238509273218105,0.9303408850307008,0.952765183660825,0.7428477380095327,1.3267561202939553,0.001,26.885498700023163,False
lsuv,22,0.22723523966380038,0.1809424406149742,0.9249975767749865,0.9305911111966585,0.7897035725096505,0.6092267503525445,1.5448973955044263,0.001,20.688559899979737,False
lsuv,23,0.2070043624480101,0.16384307574489734,0.9254945956926403,0.9299655457817643,0.9537244398722629,0.6765499784903729,1.3432893669743577,0.001,21.012731400027405,True
lsuv,24,0.19447744717148804,0.1608716920091335,0.9266433074649767,0.9310530671953496,0.9558788457863955,0.6928839428879807,1.4388186758706338,0.001,20.401580000005197,True
lsuv,25,0.19854934906313496,0.15894983213950523,0.9279322569402195,0.9296864473658883,0.9566478627499477,0.6327154620053018,1.3548358256932553,0.001,26.277734600007534,True
lsuv,26,0.1946454411556064,0.1584821484772585,0.9278600757696059,0.9298404326987855,0.9565138861767225,0.6650740549401174,inf,0.001,26.474763499980327,True
lsuv,27,0.20980316740212512,0.1564587446528491,0.9288623628815548,0.9319288587762016,0.9564915674632134,0.7203754954252779,1.4075462739631723,0.001,19.835002599982545,True
lsuv,28,0.20758890156905985,0.15397484360332198,0.9286272584972706,0.9330452524397052,0.9589337065830152,0.6491825935834815,1.5132868646758015,0.001,20.54338290001033,True
lsuv,29,0.18786220241254065,0.15379856231226247,0.9308504385521694,0.9295035897830731,0.9580067674664451,0.7065663082367593,inf,0.001,20.419399500009604,True
lsuv,30,0.18120941528255863,0.1524989174106106,0.9313185850015777,0.9360768386811156,0.95831003793491,0.6896525651808271,1.2765581629667353,0.001,21.017887399997562,True
lsuv,31,0.2004777449406148,0.15294339403028523,0.9327127127540004,0.9384539872577137,0.9582968202906925,0.7177271463592333,1.495286606692312,0.001,20.377442899974994,False
lsuv,32,0.17675070836335702,0.14824582810886344,0.9325889736043771,0.9343926241025542,0.9590854365977344,0.6908789560270119,1.2234441711083999,0.001,19.954273299954366,True
lsuv,33,0.18212003415509023,0.14797152254007032,0.932190946006422,0.9363655611802976,0.959988787172839,0.7054543527860049,1.1561107076547317,0.001,19.609537400014233,True
lsuv,34,0.1730341055887804,0.1489372124566937,0.9339026709095446,0.937308721344292,0.9600260757909255,0.6495281165837132,1.1926398677476349,0.001,20.954705799988005,False
lsuv,35,0.17266485552196162,0.15148917151781702,0.9353792914283828,0.9342963832694936,0.959264247960347,0.7022504064171647,1.238755119233569,0.001,20.26612030004617,False
lsuv,36,0.16801759691275672,0.14755219828026303,0.9341604608045933,0.9360094700979732,0.9592988075427052,0.7344729033814964,1.1124216768623405,0.001,18.974609499971848,True
lsuv,37,0.1726379582295205,0.1467233005868591,0.9354349740457134,0.9375589475102496,0.9597007755670232,0.7057738191732223,1.215380228710074,0.001,18.77068810001947,True
lsuv,38,0.16823541182418023,0.14572017378023064,0.9362392785182649,0.9412738436663908,0.960592656246523,0.764039119215035,1.0710127717984315,0.001,18.80413599999156,True
lsuv,39,0.1693237379987793,0.14667422127646138,0.9360660437087923,0.9502627374742556,0.9595805112289076,0.7605665266280935,1.089622257261651,0.001,18.463658299995586,False
lsuv,40,0.1745009320465255,0.14609237207617543,0.9361093524111604,0.9409947452505149,0.9594277651577348,0.7219129251177607,inf,0.001,25.595040699990932,False
lsuv,41,0.17888139733894615,0.147119191616095,0.9347502840844644,0.940417300252151,0.9591571841302776,0.72199572662314,1.0970719481822309,0.001,24.64984650001861,False
lsuv,42,0.16544561451414125,0.14290818577838138,0.9369322177561555,0.9364425538467461,0.9598242153430143,0.7886330944494372,1.013377777587638,0.001,21.26072809996549,True
lsuv,43,0.16393957306816234,0.14076857036916277,0.9375179163977059,0.9444786634073105,0.9611305606407298,0.805417762971658,1.0683731713847018,0.001,30.463149000017438,True
lsuv,44,0.16404924781456243,0.13902321993183764,0.9371673221404399,0.9388100783400382,0.9606391933825492,0.792566297036125,1.073349504994881,0.001,27.999625500000548,True
lsuv,45,0.16015174315654873,0.13757902756383544,0.9375385395893098,0.941302715916309,0.9602481298308853,0.6439444914295572,1.2054307574115473,0.001,28.012794799986295,True
