method,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_balanced_accuracy,val_macro_f1,mean_gradient_norm,learning_rate,epoch_seconds,checkpoint_saved
xavier_uniform,1,0.7263156211163582,0.5127080386928343,0.7883256236968721,0.8501530229245664,0.7239823702884007,0.46981208966036525,inf,0.001,27.722432399983518,True
xavier_uniform,2,0.4759749362429315,0.41560396304617553,0.8640127368831345,0.889120936230824,0.7404834465724384,0.4958394748522819,1.0693689257158006,0.001,24.797732700011693,True
xavier_uniform,3,0.42486223848215493,0.35788589455410325,0.8822250773885265,0.9001501356995746,0.7438194163107652,0.5260556102823895,1.0398994295657435,0.001,25.29215799999656,True
xavier_uniform,4,0.3911847823261847,0.35721677555414105,0.8893730755984335,0.9033068350239639,0.7457537646217838,0.5353410505106336,1.0177229515862365,0.001,25.378226000000723,True
xavier_uniform,5,0.3723923902603067,0.3391658599111932,0.8966839970220112,0.9089850441745424,0.7467106848441986,0.5451256093719293,1.0446992620888642,0.001,25.512900799978524,True
xavier_uniform,6,0.35390019537839856,0.3401762369325401,0.900620964299193,0.9057513521837045,0.751010453107226,0.5326444722202116,inf,0.001,26.916245400032494,False
xavier_uniform,7,0.3562563506308049,0.30717924656840306,0.9034050951657177,0.9109772294188978,0.7687535227333425,0.5728542061108429,1.1383830865978692,0.001,25.118693299998995,True
xavier_uniform,8,0.3313223108098279,0.2794499276758922,0.9075297334864949,0.9117086597501588,0.7683124539910461,0.5646469955498765,1.1799203374969305,0.001,22.36003510002047,True
xavier_uniform,9,0.32407191106913236,0.27232813281810836,0.9083546611506503,0.9114295613342829,0.7579788651469944,0.5614121405102447,1.3447960355488058,0.001,24.2191918999888,True
xavier_uniform,10,0.30254734891656837,0.2679044400544501,0.911027426782514,0.9187919850634227,0.7823707365029691,0.5916817542014771,inf,0.001,25.34480669995537,True
xavier_uniform,11,0.27168952815581476,0.22137651261775218,0.9133929068594797,0.9180413065655496,0.7848296869856665,0.5949846157604893,1.5919354480027146,0.001,23.084419500024524,True
xavier_uniform,12,0.24816461843825166,0.2192946794188943,0.9144013809289098,0.9203992069755356,0.7844042938906292,0.5971615972913361,1.6355501735260718,0.001,23.443894000025466,True
xavier_uniform,13,0.25880730137778774,0.1912670257264624,0.9164224537060907,0.9208611629742267,0.7859780564899652,0.6019561514126468,1.853629883583085,0.001,22.51473649998661,True
xavier_uniform,14,0.23956071483302455,0.21231977553901604,0.9185940757819798,0.9204761996419841,0.7838248408714054,0.5966669862088134,1.7116447961908856,0.001,21.834142600011546,False
xavier_uniform,15,0.24234557221513742,0.17623805432712653,0.92204433573731,0.9311204357784921,0.9529906996162912,0.7745184033165327,inf,0.001,23.401605100021698,True
xavier_uniform,16,0.2241451470073461,0.17882330293485874,0.9223701821646514,0.9230554539680096,0.9515373219326017,0.7402758081458654,1.843224261380449,0.001,20.832499300013296,False
xavier_uniform,17,0.21471227583916247,0.16404112324698278,0.9265979364434481,0.9313802860277559,0.9565112295846526,0.6334091095176447,1.8088394645522918,0.001,20.6611481999862,True
xavier_uniform,18,0.19503154725301064,0.1650206373256134,0.928470522241081,0.9434392624102554,0.9555917324286729,0.6945026517351719,1.6138508802099067,0.001,24.894290999975055,False
xavier_uniform,19,0.20463885744489405,0.15865765497677273,0.9302894877405438,0.9356437549323426,0.9570695064802436,0.751503815871651,inf,0.001,27.37225590000162,True
