method,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_balanced_accuracy,val_macro_f1,mean_gradient_norm,learning_rate,epoch_seconds,checkpoint_saved
default,1,0.7372531989424528,0.5072061379636225,0.8007964676597421,0.8658787750466768,0.7107322249273437,0.47565179275347075,inf,0.001,23.871990800020285,True
default,2,0.48040328923277165,0.40754007400051634,0.8741407862798031,0.8897080053124939,0.7336710036591968,0.5195378109573575,0.9372835376846136,0.001,25.59347640001215,True
default,3,0.4249016616103465,0.3529541649702637,0.8861249229208213,0.8931053067195349,0.7351533879300499,0.5358175728226222,inf,0.001,22.37325210002018,True
default,4,0.38264690361295134,0.35854514499540163,0.8955249736538727,0.8972725347910612,0.7353979515737789,0.5040996374790568,0.8417796734013135,0.001,26.390816600003745,False
default,5,0.3698840439481255,0.3245098095549919,0.9003652367233048,0.8975901295401613,0.7413196934024767,0.5058378803729257,0.9088541645603844,0.001,24.21155770000769,True
default,6,0.33533512210773225,0.300437210964688,0.9048590301737917,0.9129116701634169,0.7481389998082544,0.5520946078695477,0.8979276980151607,0.001,23.569871700019576,True
default,7,0.3389931312567096,0.2945829122349945,0.9094373787098544,0.9184936384809347,0.751820568384086,0.5789591588242343,inf,0.001,26.741235900030006,True
default,8,0.30383815218678484,0.26062785709694514,0.9127432763239574,0.917656343233307,0.7595743829396255,0.5787613493520591,1.1313196640100158,0.001,24.324878299958073,True
default,9,0.30681428803770444,0.2424603634686419,0.9160326753847772,0.9227089869689912,0.7557039232408956,0.5882066811215686,1.4289221412144633,0.001,23.199137600022368,True
default,10,0.26551624758325365,0.21262842800327736,0.9217906704805823,0.9321502126922411,0.7850140065082097,0.6227348536746559,1.738650332083179,0.001,22.87511080002878,True
default,11,0.23666315283141653,0.17182915609071012,0.9236921287464606,0.9230747021346217,0.9536994400086473,0.7062115522713724,1.8582819247547584,0.001,23.43118150002556,True
default,12,0.22553755541642098,0.16697790110370292,0.9255605899057726,0.9261447847092564,0.9542102486010263,0.7112823380035529,inf,0.001,24.571745900029782,True
default,13,0.21336343287224352,0.16226483963475388,0.9271423887017907,0.9295709583662156,0.9523736294528837,0.7140483620033242,1.9584677529988912,0.001,28.90329720004229,True
default,14,0.18953038983658232,0.16386738896801312,0.9317496097060989,0.9288202798683426,0.9543610698811862,0.7165500199444317,1.7123619309206048,0.001,26.878075899963733,False
