method,epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_balanced_accuracy,val_macro_f1,mean_gradient_norm,learning_rate,epoch_seconds,checkpoint_saved
truncated_xavier_normal,1,0.7282076480727218,0.4776040121932747,0.7947126261365957,0.8681789309568264,0.7279002545521166,0.48550209806083755,inf,0.001,32.72939699998824,True
truncated_xavier_normal,2,0.4660869814625651,0.4147949518052441,0.8687498839945472,0.891777183223298,0.7400549947248668,0.5068607206775885,inf,0.001,24.31641030003084,True
truncated_xavier_normal,3,0.4339493598812847,0.35886206211955285,0.8846524270403039,0.901382018362751,0.7439863279087975,0.5315642174526586,1.0615689791581802,0.001,23.81608399999095,True
truncated_xavier_normal,4,0.3899537258876261,0.365730163596297,0.8925779195736774,0.8955979442958059,0.7424382945248365,0.5070237890191517,1.0141421364078038,0.001,19.260273699997924,False
truncated_xavier_normal,5,0.37544599526357614,0.3414202143407668,0.9005343468944567,0.908484591842627,0.7473400931453008,0.5535798584197859,1.0201399295516156,0.001,20.207116700010374,True
truncated_xavier_normal,6,0.3689165540073543,0.3223240680506013,0.9043785098094211,0.9124593382480318,0.751346914593973,0.5476421968917575,inf,0.001,19.40382090001367,True
truncated_xavier_normal,7,0.3515489739416399,0.3125446087234053,0.9076142885720708,0.912622947664235,0.7502911915514613,0.5641338019152865,1.0688926694199505,0.001,18.783482099999674,True
truncated_xavier_normal,8,0.32759417078105757,0.29066347984055607,0.9106562093336441,0.9132870094123535,0.7523781913596307,0.5642712581982029,1.0576768596715564,0.001,19.64300030004233,True
truncated_xavier_normal,9,0.3193766384149257,0.298342542087479,0.9109304977819758,0.9092545185071123,0.7494624609096224,0.5433249580013608,1.1141957537534368,0.001,19.22473529999843,False
truncated_xavier_normal,10,0.3027020110941535,0.29297097648640025,0.91450862152525,0.9174542374838797,0.7603876009493854,0.5780441773137058,1.1844220770059255,0.001,19.29715459997533,False
truncated_xavier_normal,11,0.28983328817893483,0.21919558720261892,0.9168101697082437,0.9193886782283988,0.7819075615338944,0.5979962713897429,inf,0.001,20.899754699959885,True
truncated_xavier_normal,12,0.2625391713978007,0.21476263929255035,0.918266167035478,0.9209092833907571,0.7819671586785318,0.5980906820810105,1.6446625534995196,0.001,24.50720100000035,True
